BALANCE,BALANCE_FREQUENCY,CASH_ADVANCE,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,CREDIT_LIMIT,CUST_ID,Fylld_Minimum_Payments,Index (kluster),Index,INSTALLMENTS_PURCHASES,MINIMUM_PAYMENTS,ONEOFF_PURCHASES,PAYMENTS,ONEOFF_PURCHASES_FREQUENCY,PRC_FULL_PAYMENT,PURCHASES_INSTALLMENTS_FREQUENCY,PURCHASES_FREQUENCY,PURCHASES,PURCHASES_TRX,TENURE
151.787402,0.363636,0,0,0,10000,C14306,110.578379,Kluster1,4190,0,110.578379,1234.32,2837.676536,0.083333,0,0,0.083333,1234.32,3,12
5.856011,0.909091,0,0,0,6600,C14307,34.528026,Kluster1,4191,827.4,34.528026,0,755.916603,0,0.083333,1,1,827.4,12,12
5.1807,0.363636,1283.543377,0.083333,1,3000,C14308,57.570471,Kluster1,4192,0,57.570471,0,1282.18451,0,0,0,0,0,0,12
190.324034,1,0,0,0,6500,C14309,175.583266,Kluster1,4193,83.36,175.583266,238.97,524.430161,0.083333,0,0.166667,0.25,322.33,3,12
1645.780139,1,0,0,0,1800,C14310,689.616683,Kluster1,4194,0,689.616683,150,550.522713,0.083333,0,0,0.083333,150,1,12
8043.733112,1,3215.576129,0.333333,8,12500,C14311,2518.208896,Kluster2,4195,0,2518.208896,99.5,1865.566177,0.166667,0,0,0.166667,99.5,3,12
2155.276706,1,5478.844017,0.75,30,5000,C14312,566.549873,Kluster1,4196,0,566.549873,66,5100.05147,0.083333,0.083333,0,0.083333,66,1,12
5619.654569,1,6088.185478,0.571429,16,8000,C14313,1824.646248,Kluster2,4197,1104.9,1824.646248,1352.63,1140.70277,0.571429,0,0.857143,1,2457.53,35,7
429.157725,1,0,0,0,6500,C14314,210.984965,Kluster1,4198,0,210.984965,170,694.899932,0.166667,0,0,0.166667,170,2,12
1135.70375,1,81.509491,0.272727,3,1200,C14315,434.689529,Kluster1,4199,92.07,434.689529,0,355.798199,0,0,0.181818,0.272727,92.07,3,11
484.70724,0.714286,531.964001,0.285714,2,2000,C14316,146.202669,Kluster1,4200,0,146.202669,960,199.836894,0.142857,0,0,0.142857,960,1,7
96.799285,1,625.807503,0.083333,3,1500,C14317,185.212377,Kluster1,4201,0,185.212377,537.36,1133.874141,1,0.916667,0,1,537.36,12,12
18.558992,0.545455,0,0,0,2000,C14318,177.572305,Kluster1,4202,86.4,177.572305,0,265.768812,0,0,0.333333,0.333333,86.4,4,12
75.792862,1,0,0,0,5000,C14319,183.52695,Kluster1,4203,1117.35,183.52695,0,1060.951647,0,1,1,1,1117.35,16,12
1354.161432,1,602.502862,0.333333,11,1500,C14320,393.651962,Kluster1,4204,0,393.651962,0,313.83656,0,0,0,0,0,0,12
1276.549447,1,887.518919,0.25,4,4000,C14322,391.089257,Kluster1,4205,1439.05,391.089257,1916.68,1254.550076,0.75,0.090909,1,1,3355.73,61,12
1119.157048,1,269.234406,0.25,3,1200,C14323,320.855529,Kluster1,4206,0,320.855529,133.9,427.35515,0.166667,0,0,0.166667,133.9,3,12
889.090252,1,0,0,0,4500,C14324,206.69023,Kluster1,4207,3855.14,206.69023,5896.76,8418.403666,1,0.666667,0.916667,1,9751.9,115,12
22.695131,1,0,0,0,3000,C14325,137.173328,Kluster1,4208,0,137.173328,201.18,189.904819,1,0.363636,0,1,201.18,12,12
55.321121,0.909091,0,0,0,4000,C14326,149.269198,Kluster1,4209,805.25,149.269198,0,797.688136,0,0.9,1,1,805.25,24,12
432.860083,1,0,0,0,4750,C14327,297.228184,Kluster1,4210,0,297.228184,128.32,239.784988,0.083333,0,0,0.083333,128.32,1,12
3626.196814,1,1634.030482,0.416667,6,8500,C14328,1014.159287,Kluster2,4211,475.36,1014.159287,0,1927.992694,0,0,0.833333,0.833333,475.36,13,12
534.728906,1,0,0,0,7000,C14329,237.529082,Kluster1,4212,725.93,237.529082,251.05,742.950103,0.666667,0,0.833333,0.833333,976.98,18,12
3645.191927,1,0,0,0,4500,C14330,1143.572365,Kluster2,4213,0,1143.572365,2311.83,1778.093952,0.916667,0,0,0.916667,2311.83,12,12
12.423203,0.909091,96.310823,0.083333,1,7500,C14331,41.854466,Kluster1,4214,288.42,41.854466,2003.99,2411.035394,0.916667,0,0.916667,0.916667,2292.41,36,12
391.508345,0.888889,2867.104779,0.333333,3,1500,C14332,149.615036,Kluster1,4215,0,149.615036,80.99,3855.328673,0.111111,0.2,0,0.111111,80.99,1,9
5601.953934,1,3449.910317,0.416667,11,6000,C14333,1274.924905,Kluster2,4216,0,1274.924905,0,1307.896832,0,0,0,0,0,0,12
240.110414,1,0,0,0,6500,C14334,188.187607,Kluster1,4217,1777.55,188.187607,1732.87,3868.013636,0.416667,0.545455,0.75,0.916667,3510.42,37,12
1500.034488,1,889.383583,0.25,4,3000,C14335,353.918592,Kluster1,4218,35,353.918592,239.45,500.083333,0.25,0,0.083333,0.25,274.45,6,12
1089.219786,1,443.668004,0.333333,5,3000,C14336,270.736901,Kluster1,4219,0,270.736901,639.15,1095.752072,0.416667,0,0,0.416667,639.15,11,12
952.26088,0.875,1202.332312,0.5,16,1200,C14337,375.854321,Kluster1,4220,0,375.854321,0,218.402942,0,0,0,0,0,0,8
1268.809031,0.272727,0,0,0,18000,C14338,1149.747342,Kluster1,4221,0,1149.747342,17945,50721.48336,0.166667,0,0,0.166667,17945,3,12
935.167278,0.636364,1009.683036,0.166667,5,1800,C14339,1396.253288,Kluster1,4222,1085.91,1396.253288,672,2279.094703,0.166667,0,0.416667,0.583333,1757.91,8,12
5.196923,0.545455,0,0,0,4000,C14340,97.363421,Kluster1,4223,68.02,97.363421,0,125.516216,0,0.5,0.5,0.5,68.02,6,12
5543.972323,1,2231.203315,0.333333,9,6000,C14341,1978.26824,Kluster2,4224,0,1978.26824,0,1265.31093,0,0,0,0,0,0,12
77.684147,1,0,0,0,1000,C14342,108.523334,Kluster1,4225,431.28,108.523334,0,342.768161,0,0.333333,0.875,1,431.28,8,8
226.78538,1,0,0,0,3500,C14343,176.886468,Kluster1,4226,0,176.886468,210.64,295.155445,0.083333,0,0,0.083333,210.64,1,12
41.643083,1,0,0,0,1200,C14344,47.139699,Kluster1,4227,0,47.139699,212,596.834019,0.083333,0.083333,0,0.083333,212,1,12
291.663664,1,0,0,0,5500,C14345,200.845446,Kluster1,4228,0,200.845446,129,284.596786,0.083333,0,0,0.083333,129,1,12
1437.977941,1,901.185629,0.583333,10,1800,C14346,394.172631,Kluster1,4229,0,394.172631,229.94,783.528158,0.25,0,0,0.25,229.94,4,12
213.205306,0.818182,0,0,0,6000,C14347,154.476891,Kluster1,4230,2165.77,154.476891,370.5,2298.104409,0.083333,0.666667,0.75,0.833333,2536.27,17,12
2063.855487,1,2274.848149,0.666667,11,2500,C14348,441.951462,Kluster1,4231,0,441.951462,220.4,468.683047,0.083333,0,0,0.083333,220.4,1,12
13.649888,0.363636,0,0,0,15000,C14349,135.625973,Kluster1,4232,0,135.625973,129.16,375.36099,0.166667,1,0,0.166667,129.16,2,12
8477.970766,1,289.117803,0.083333,1,15500,C14350,2794.373573,Kluster2,4233,1892.38,2794.373573,2945.5,3695.744108,0.333333,0,0.916667,1,4837.88,36,12
1117.00354,1,0,0,0,1200,C14351,1020.099462,Kluster1,4234,0,1020.099462,240,366.532467,0.166667,0,0,0.166667,240,9,12
198.815177,1,0,0,0,4000,C14352,249.335824,Kluster1,4235,247.5,249.335824,0,283.50846,0,0,0.166667,0.166667,247.5,3,12
472.61828,1,305.257038,0.166667,2,3800,C14353,176.856716,Kluster1,4236,1652.36,176.856716,2974,4549.881872,0.833333,1,1,1,4626.36,67,12
1534.16579,1,635.299075,0.583333,11,1800,C14354,439.318862,Kluster1,4237,0,439.318862,0,681.29005,0,0,0,0,0,0,12
2092.971853,1,135.256159,0.333333,2,2500,C14355,217.425205,Kluster1,4238,0,217.425205,0,275.676251,0,0,0,0,0,0,6
1116.944017,1,109.600359,0.083333,1,1500,C14356,347.685591,Kluster1,4239,0,347.685591,182.64,304.822958,0.333333,0,0,0.333333,182.64,4,12
2006.680789,1,3398.994695,0.8,21,4000,C14357,412.394326,Kluster1,4240,43.12,412.394326,78.81,375.493789,0.2,0,0.6,0.7,121.93,9,10
251.715214,0.909091,0,0,0,1200,C14358,167.725809,Kluster1,4241,977.71,167.725809,1744.63,2165.330989,0.75,0.777778,0.583333,0.75,2722.34,32,12
3334.683766,1,3411.430841,0.25,16,6000,C14359,1166.814409,Kluster2,4242,0,1166.814409,0,682.561453,0,0,0,0,0,0,12
1868.523786,1,47.998873,0.083333,1,2000,C14360,517.115912,Kluster1,4243,0,517.115912,27.89,440.707307,0.083333,0,0,0.083333,27.89,2,12
1000.235038,1,0,0,0,6500,C14361,264.329249,Kluster1,4244,0,264.329249,79.41,868.377193,0.166667,0,0,0.166667,79.41,2,12
1046.952264,1,0,0,0,1000,C14362,845.861144,Kluster1,4245,504,845.861144,0,759.461397,0,0,1,1,504,12,12
1832.539694,1,0,0,0,2500,C14363,652.773095,Kluster1,4246,235.64,652.773095,1076.16,384.218293,0.5,0,0.416667,0.75,1311.8,30,12
59.35799,0.454545,0,0,0,6000,C14364,133.914917,Kluster1,4247,0,133.914917,608.8,1531.142227,0.333333,1,0,0.333333,608.8,6,12
48.068313,0.7,0,0,0,13000,C14365,85.608786,Kluster1,4248,340.08,85.608786,448,689.403349,0.2,0.555556,0.5,0.8,788.08,10,10
570.657071,1,340.308868,0.166667,2,4000,C14366,254.640736,Kluster1,4249,410.03,254.640736,540.36,549.682725,0.416667,0,0.333333,0.833333,950.39,16,12
8040.732429,1,3500.334072,0.333333,21,12000,C14367,2044.554634,Kluster2,4250,0,2044.554634,0,2709.478892,0,0,0,0,0,0,12
1121.44991,1,0,0,0,1200,C14368,747.662321,Kluster1,4251,134.4,747.662321,85,591.736846,0.083333,0,0.666667,0.666667,219.4,9,12
1168.844004,0.454545,1502.01432,0.083333,5,3500,C14369,1227.013099,Kluster1,4252,0,1227.013099,1310.31,272.821647,0.083333,0,0,0.083333,1310.31,1,12
12596.42194,1,3252.260115,0.083333,6,14000,C14370,2946.488163,Kluster2,4253,0,2946.488163,0,3031.587665,0,0,0,0,0,0,12
1000.931473,1,374.200459,0.083333,1,1200,C14371,290.949378,Kluster1,4254,0,290.949378,0,304.037261,0,0,0,0,0,0,12
10.564262,0.545455,0,0,0,2700,C14372,110.128101,Kluster1,4255,0,110.128101,240.25,469.841016,0.5,1,0,0.5,240.25,8,12
13.07784,0.454545,0,0,0,400,C14373,62.529499,Kluster1,4256,0,62.529499,69.5,98.275388,0.083333,0.1,0,0.083333,69.5,1,12
2891.926512,1,1991.754101,0.666667,12,7700,C14374,962.397668,Kluster1,4257,0,962.397668,561.25,597.664886,0.5,0,0,0.5,561.25,6,12
1832.940008,1,0,0,0,5000,C14375,602.380043,Kluster1,4258,925.5,602.380043,914.19,477.773934,0.416667,0,0.416667,0.583333,1839.69,35,12
13.713339,0.636364,0,0,0,4500,C14376,76.110182,Kluster1,4259,366.18,76.110182,137.9,448.622511,0.083333,0.4,0.5,0.583333,504.08,11,12
128.25396,0.818182,0,0,0,2500,C14377,132.96663,Kluster1,4260,1105,132.96663,0,1224.344711,0,0.636364,0.666667,0.75,1105,14,12
589.682566,0.909091,271.370767,0.083333,1,10500,C14378,183.239025,Kluster1,4261,0,183.239025,6398.73,7443.80581,0.583333,1,0,0.583333,6398.73,18,12
16.379412,0.454545,0,0,0,5000,C14379,89.613822,Kluster1,4262,178.15,89.613822,0,229.376368,0,0.181818,0.25,0.25,178.15,3,12
492.265287,1,0,0,0,4000,C14380,292.596739,Kluster1,4263,424.5,292.596739,0,142.123847,0,0,0.25,0.25,424.5,3,12
3458.708146,1,8886.28396,0.5,10,6000,C14381,752.177841,Kluster2,4264,0,752.177841,0,6285.292115,0,0.1,0,0,0,0,10
3285.196786,1,1703.103212,0.166667,3,8500,C14382,856.787065,Kluster2,4265,1648.28,856.787065,1182.2,7224.787261,0.083333,0.166667,1,1,2830.48,37,12
1733.972492,1,0,0,0,1900,C14383,670.323657,Kluster1,4266,147.96,670.323657,0,525.331558,0,0,0.333333,0.333333,147.96,8,12
577.30163,1,202.413978,0.166667,2,5000,C14384,183.73478,Kluster1,4267,761.89,183.73478,2940.9,4168.726662,1,0.166667,1,1,3702.79,35,12
19.548437,0.727273,0,0,0,4500,C14385,199.880942,Kluster1,4268,182.56,199.880942,84,395.242487,0.083333,0.857143,0.583333,0.666667,266.56,9,12
75.11232,1,293.856915,0.083333,1,7000,C14386,96.03536,Kluster1,4269,0,96.03536,0,375.642608,0,0,0,0,0,0,12
420.215198,1,0,0,0,2400,C14387,156.101823,Kluster1,4270,846.3,156.101823,834.8,758.24314,0.5,0.181818,0.833333,0.916667,1681.1,20,12
1396.800164,1,0,0,0,1500,C14388,442.117237,Kluster1,4271,0,442.117237,210.62,703.616107,0.166667,0,0,0.166667,210.62,3,12
31.944612,1,0,0,0,7500,C14389,175.422323,Kluster1,4272,0,175.422323,408.01,1027.411988,1,0.909091,0,1,408.01,12,12
5693.979714,1,0,0,0,9500,C14390,1290.972218,Kluster2,4273,0,1290.972218,1338.72,1753.988494,1,0,0,1,1338.72,13,12
1983.111978,1,5582.881679,0.416667,9,7000,C14391,467.408433,Kluster1,4274,0,467.408433,1119.56,6892.546158,0.333333,0,0,0.333333,1119.56,13,12
490.157047,1,1289.130072,0.583333,13,1200,C14392,183.96848,Kluster1,4275,0,183.96848,0,342.973205,0,0,0,0,0,0,12
306.115129,0.454545,991.835378,0.083333,1,1200,C14393,155.681898,Kluster1,4276,0,155.681898,0,2653.659381,0,0.2,0,0,0,0,12
2001.407378,1,0,0,0,2700,C14394,4623.542177,Kluster1,4277,3661.93,4623.542177,1131.42,647.406275,0.083333,0,1,1,4793.35,68,12
10.386311,0.818182,0,0,0,4000,C14395,82.263245,Kluster1,4278,171.6,82.263245,0,168.370514,0,0.454545,1,1,171.6,12,12
434.02839,0.636364,998.99144,0.166667,2,1800,C14396,122.902765,Kluster1,4279,0,122.902765,0,159.573297,0,0.083333,0,0,0,0,12
1084.218952,0.909091,1729.084515,0.083333,4,2000,C14397,366.406015,Kluster1,4280,0,366.406015,0,2193.419369,0,0.111111,0,0,0,0,12
79.345909,1,0,0,0,6000,C14398,180.755765,Kluster1,4281,906.5,180.755765,0,922.33766,0,0.916667,0.916667,1,906.5,12,12
2.872146,0.181818,0,0,0,3000,C14399,82.249496,Kluster1,4282,0,82.249496,37,213.066673,0.083333,0,0,0.083333,37,1,12
2004.816462,1,0,0,0,10000,C14400,410.800069,Kluster1,4283,7740.27,410.800069,13007.07,17005.40969,1,1,1,1,20747.34,95,12
2339.037958,1,435.165222,0.083333,2,1800,C14401,16638.3541,Kluster1,4284,1823.56,16638.3541,0,890.623152,0,0,1,1,1823.56,20,12
4709.342642,1,588.059618,0.083333,1,7500,C14402,1207.45351,Kluster2,4285,421.21,1207.45351,1193.06,1276.0373,0.916667,0,0.75,0.916667,1614.27,56,12
531.615661,1,0,0,0,4000,C14403,289.062155,Kluster1,4286,1097.25,289.062155,2098.97,3556.432004,0.833333,0.166667,0.916667,1,3196.22,44,12
1017.086549,1,1046.611295,0.166667,3,3500,C14404,309.461738,Kluster1,4287,0,309.461738,0,2937.01018,0,0.083333,0,0,0,0,12
2436.843864,1,0,0,0,9000,C14405,883.173758,Kluster1,4288,152.9,883.173758,2495,7657.885804,0.75,0,0.166667,0.833333,2647.9,17,12
1430.209699,1,0,0,0,5000,C14406,438.620932,Kluster1,4289,762.59,438.620932,361,561.72022,0.166667,0,1,1,1123.59,41,12
237.393795,1,307.201386,0.25,3,2500,C14407,166.187653,Kluster1,4290,1294.97,166.187653,0,1098.051237,0,0.166667,0.916667,1,1294.97,16,12
639.73038,1,0,0,0,2600,C14408,227.955037,Kluster1,4291,166,227.955037,785.05,693.302893,0.5,0,0.083333,0.5,951.05,8,12
674.119098,1,0,0,0,4000,C14409,189.152731,Kluster1,4292,2697.15,189.152731,449.1,2602.065596,0.333333,0,1,1,3146.25,93,12
1049.768556,1,0,0,0,1200,C14410,381.650944,Kluster1,4293,116.65,381.650944,55,256.698968,0.083333,0,0.333333,0.416667,171.65,6,12
876.839962,1,784.229265,0.083333,1,1000,C14411,355.119488,Kluster1,4294,147.82,355.119488,0,337.812755,0,0,0.25,0.25,147.82,3,12
31.870629,0.818182,0,0,0,5500,C14412,92.360868,Kluster1,4295,53.22,92.360868,139.7,834.627595,0.083333,0.090909,0.083333,0.166667,192.92,2,12
4931.203112,1,1387.850238,0.25,4,6500,C14413,1683.087205,Kluster2,4296,0,1683.087205,0,1018.476355,0,0,0,0,0,0,12
5740.590335,1,0,0,0,12000,C14414,1338.187189,Kluster2,4297,0,1338.187189,8218.32,3318.260207,0.75,0,0,0.75,8218.32,17,12
258.223705,1,49.410478,0.083333,1,5000,C14415,210.770458,Kluster1,4298,1188.26,210.770458,1203.18,2536.830662,0.666667,0.333333,1,1,2391.44,32,12
5686.466725,0.909091,0,0,0,8000,C14416,1724.337874,Kluster2,4299,0,1724.337874,177.35,1775.784106,0.090909,0,0,0.090909,177.35,1,11
4988.093733,1,225.473003,0.083333,1,10500,C14417,1133.733957,Kluster2,4300,3940.45,1133.733957,4640.84,1571.883,0.666667,0,1,1,8581.29,94,12
84.377933,1,0,0,0,1200,C14418,175.78115,Kluster1,4301,270,175.78115,0,308.698498,0,0,0.916667,1,270,12,12
1234.235139,1,8287.780882,0.416667,10,5000,C14419,368.290985,Kluster1,4302,85,368.290985,509.95,9630.24637,0.25,0.333333,0.083333,0.333333,594.95,5,12
931.866057,1,652.119509,0.25,3,3700,C14421,252.620346,Kluster1,4303,0,252.620346,0,250.72198,0,0,0,0,0,0,12
1281.936062,1,0,0,0,1500,C14422,287.394907,Kluster1,4304,0,287.394907,43,298.266234,0.083333,0,0,0.083333,43,1,12
1032.812458,1,555.033556,0.25,4,1400,C14423,340.568669,Kluster1,4305,189,340.568669,806.07,363.992366,0.166667,0,0.5,0.666667,995.07,11,12
529.415371,0.5,1409.048702,0.25,4,1500,C14424,59.169474,Kluster1,4306,0,59.169474,0,1417.666972,0,0.142857,0,0,0,0,8
132.73446,0.1,0,0,0,2500,C14425,1297.11,Kluster1,4307,0,1297.11,2190,2.389583,0.1,0,0,0.1,2190,1,10
5850.1729,1,0,0,0,6000,C14426,2668.340809,Kluster2,4308,393.87,2668.340809,0,1536.774213,0,0,0.25,0.25,393.87,8,12
5.761614,0.181818,0,0,0,3400,C14427,130.752133,Kluster1,4309,0,130.752133,75,289.742219,0.083333,0,0,0.083333,75,2,12
34.017341,0.272727,0,0,0,4000,C14428,19.131945,Kluster1,4310,0,19.131945,494.6,456.293143,0.083333,0,0,0.083333,494.6,1,12
81.311082,0.727273,0,0,0,8500,C14429,71.093469,Kluster1,4311,0,71.093469,851.38,964.675607,0.416667,0.25,0,0.416667,851.38,6,12
152.758442,0.727273,0,0,0,1200,C14430,132.449236,Kluster1,4312,195,132.449236,81,1316.604491,0.083333,0.142857,0.083333,0.25,276,3,12
7659.19151,1,1971.469655,0.333333,7,8000,C14431,2710.882339,Kluster2,4313,0,2710.882339,0,1897.854153,0,0,0,0,0,0,12
2947.426082,0.888889,281.877943,0.222222,2,8500,C14432,717.268682,Kluster1,4314,1077.48,717.268682,1179.8,3612.992662,0.333333,0,0.222222,0.444444,2257.28,19,9
1371.488874,1,3163.898453,0.333333,11,3500,C14433,413.345954,Kluster1,4315,0,413.345954,0,338.654717,0,0,0,0,0,0,12
57.937789,1,0,0,0,4000,C14434,181.630966,Kluster1,4316,0,181.630966,450,395.680968,0.5,0.25,0,0.5,450,6,12
3376.946886,1,9670.775878,0.4,6,9500,C14435,684.16893,Kluster2,4317,0,684.16893,0,2194.131117,0,0,0,0,0,0,10
5824.000984,1,4730.837305,0.333333,6,8500,C14436,2330.665551,Kluster2,4318,1501.08,2330.665551,0,1647.245926,0,0,0.166667,0.25,1501.08,5,12
2286.673155,0.818182,2617.930904,0.083333,2,3000,C14437,648.459886,Kluster1,4319,0,648.459886,0,602.563865,0,0,0,0,0,0,12
2608.512452,1,0,0,0,3000,C14439,957.631664,Kluster1,4320,0,957.631664,64.2,647.437157,0.083333,0,0,0.083333,64.2,1,12
355.323994,0.636364,855.147084,0.166667,2,1500,C14440,265.343044,Kluster1,4321,0,265.343044,284.11,1765.584677,0.166667,0.181818,0,0.166667,284.11,2,12
907.680311,1,159.333467,0.083333,1,1200,C14441,229.658625,Kluster1,4322,0,229.658625,0,1368.734996,0,0,0,0,0,0,12
2493.134397,1,2622.759643,0.333333,8,2900,C14442,1146.800921,Kluster1,4323,225,1146.800921,28,445.652564,0.083333,0,0.75,0.833333,253,11,12
231.90824,0.818182,0,0,0,8500,C14443,146.809491,Kluster1,4324,214,146.809491,497.8,2007.282363,0.166667,0.111111,0.416667,0.666667,711.8,10,12
88.13353,0.909091,0,0,0,7500,C14444,138.949382,Kluster1,4325,1400,138.949382,0,1307.099065,0,0.727273,0.75,0.833333,1400,10,12
1068.985549,1,54.67143,0.083333,1,1200,C14445,319.230878,Kluster1,4326,0,319.230878,0,359.180202,0,0,0,0,0,0,12
722.689568,1,0,0,0,3200,C14447,221.688527,Kluster1,4327,39,221.688527,6454.25,5777.820302,1,0.75,0.083333,1,6493.25,38,12
62.759232,0.545455,0,0,0,1200,C14448,86.934441,Kluster1,4328,0,86.934441,311.55,525.904979,0.166667,0,0,0.166667,311.55,5,12
852.001697,0.727273,1655.625508,0.166667,3,4000,C14449,262.219868,Kluster1,4329,372.36,262.219868,0,347.937039,0,0,0.416667,0.416667,372.36,5,12
473.599403,1,1168.556598,0.083333,1,1200,C14450,144.171824,Kluster1,4330,374.38,144.171824,150.32,1772.643444,0.25,0.25,0.75,1,524.7,15,12
567.055953,0.727273,3254.66653,0.416667,11,6000,C14451,162.659753,Kluster1,4331,0,162.659753,0,4103.204766,0,0.6,0,0,0,0,12
597.416499,1,1816.49181,0.166667,2,1200,C14452,201.610785,Kluster1,4332,175.4,201.610785,0,2524.423875,0,0.181818,0.416667,0.416667,175.4,5,12
3.005343,0.333333,265.334594,0.111111,1,1200,C14453,1.334075,Kluster1,4333,0,1.334075,0,1233.178997,0,0,0,0,0,0,9
2224.000236,1,628.841571,0.333333,6,4500,C14455,685.860574,Kluster1,4334,488.64,685.860574,1787.77,3755.786767,0.5,0,0.666667,0.833333,2276.41,39,12
83.564804,1,0,0,0,1000,C14456,135.473963,Kluster1,4335,616,135.473963,0,526.820014,0,0.833333,0.875,1,616,8,8
19.589561,0.545455,0,0,0,3000,C14457,116.058011,Kluster1,4336,0,116.058011,299.84,577.023407,0.416667,0.8,0,0.416667,299.84,6,12
1193.682005,1,0,0,0,1200,C14458,775.381032,Kluster1,4337,0,775.381032,445.18,673.563611,1,0,0,1,445.18,11,11
2701.880978,1,576.920984,0.166667,4,10000,C14459,686.833751,Kluster1,4338,0,686.833751,0,654.1843,0,0,0,0,0,0,12
8.820992,0.7,0,0,0,1500,C14460,46.086964,Kluster1,4339,0,46.086964,91.46,77.334707,0.2,0,0,0.2,91.46,2,10
566.383268,1,0,0,0,3000,C14461,208.822523,Kluster1,4340,410.91,208.822523,1043.25,1828.965302,0.75,0,1,1,1454.16,44,12
7369.794134,1,2943.158701,0.166667,5,8000,C14462,2670.980121,Kluster2,4341,411.2,2670.980121,0,1753.647095,0,0,0.583333,0.666667,411.2,8,12
31.856254,0.545455,0,0,0,1200,C14463,101.527469,Kluster1,4342,241,101.527469,0,401.109047,0,0,0.666667,0.666667,241,11,12
63.615822,0.545455,0,0,0,7200,C14464,123.734011,Kluster1,4343,0,123.734011,970.57,1113.617785,0.5,0.75,0,0.5,970.57,7,12
1172.183909,1,0,0,0,8000,C14465,360.944075,Kluster1,4344,800,360.944075,900,1271.291305,0.083333,0,0.666667,0.666667,1700,10,12
374.405467,0.636364,0,0,0,1200,C14466,174.443043,Kluster1,4345,785.4,174.443043,249,1905.378315,0.166667,0,0.416667,0.5,1034.4,11,12
4.054657,0.727273,0,0,0,7000,C14467,55.272081,Kluster1,4346,0,55.272081,264.02,274.692435,0.25,0.111111,0,0.25,264.02,4,12
1739.13388,1,0,0,0,2000,C14468,634.093114,Kluster1,4347,95.98,634.093114,96,978.453301,0.083333,0,0.25,0.25,191.98,4,12
229.667169,1,985.337823,0.083333,1,3000,C14469,131.179377,Kluster1,4348,0,131.179377,0,1120.65839,0,0.1,0,0,0,0,12
5259.14039,0.888889,4851.392018,0.333333,34,6000,C14470,4538.542583,Kluster2,4349,1846.35,4538.542583,813,2249.612405,0.222222,0,0.777778,0.888889,2659.35,38,9
1975.349966,1,3738.635191,0.25,8,6000,C14471,734.982596,Kluster1,4350,449.24,734.982596,1300.48,6481.117394,0.333333,0.083333,0.5,0.75,1749.72,24,12
4265.241202,1,2312.556328,0.166667,4,4500,C14472,2439.534576,Kluster2,4351,1380,2439.534576,119.12,1844.394398,0.083333,0,0.666667,0.833333,1499.12,10,12
1488.113177,1,2599.489045,0.5,15,2500,C14473,549.725344,Kluster1,4352,0,549.725344,0,2952.279108,0,0,0,0,0,0,12
136.323936,1,0,0,0,9500,C14474,209.589155,Kluster1,4353,289.9,209.589155,0,714.619326,0,0,0.25,0.333333,289.9,4,12
69.795639,1,0,0,0,7500,C14475,92.437942,Kluster1,4354,1225.18,92.437942,67.86,891.734089,0.166667,0.7,1,1,1293.04,20,12
28.59068,1,0,0,0,5700,C14476,151.126893,Kluster1,4355,367.44,151.126893,0,360.925707,0,0.8,0.833333,0.916667,367.44,13,12
331.503219,1,0,0,0,2500,C14477,173.571302,Kluster1,4356,332.74,173.571302,0,399.729843,0,0,0.454545,0.545455,332.74,10,11
4282.043906,1,4310.515986,0.5,14,7000,C14478,1942.567564,Kluster2,4357,648.04,1942.567564,1326,1920.094402,1,0,1,1,1974.04,40,12
2083.900081,1,1116.430456,0.166667,6,5500,C14479,602.277885,Kluster1,4358,0,602.277885,0,465.698012,0,0,0,0,0,0,12
0,0,0,0,0,1500,C14480,1297.11,Kluster1,4359,232.2,1297.11,0,415.603589,0,0,1,1,232.2,12,12
1052.799075,1,1523.162883,0.333333,8,1500,C14481,351.642621,Kluster1,4360,0,351.642621,0,1696.073522,0,0,0,0,0,0,12
2871.611936,1,1353.5452,0.083333,1,3500,C14482,4010.894978,Kluster1,4361,2216.6,4010.894978,0,2268.296871,0,0,0.75,0.833333,2216.6,34,12
1096.994956,1,1148.512914,0.166667,4,2500,C14483,404.435634,Kluster1,4362,0,404.435634,0,160.482027,0,0,0,0,0,0,12
